target_id	length	eff_length	est_counts	tpm
ENST00000007264	2050	1873.05	661.665	13.9385
ENST00000007390	1243	1066.05	1768.9	65.4716
ENST00000007414	3640	3463.05	337	3.83971
ENST00000007510	4401	4224.05	21.408	0.199974
ENST00000007516	717	540.07	2294.61	167.643
ENST00000007633	2807	2630.05	0	0
ENST00000007660	1790	1613.05	0	0
ENST00000007699	1590	1413.05	1	0.0279235
ENST00000007708	2384	2207.05	163.747	2.92743
ENST00000007722	3665	3488.05	0	0
ENST00000007735	1287	1110.05	0	0
ENST00000007969	1629	1452.05	183.129	4.97625
ENST00000008180	1056	879.048	107.493	4.82499
ENST00000008391	1711	1534.05	0	0
ENST00000008440	1667	1490.05	0	0
ENST00000008527	3267	3090.05	163.439	2.08698
ENST00000008876	2566	2389.05	0	0
ENST00000008938	720	543.07	0	0
ENST00000009041	1728	1551.05	290.822	7.39823
ENST00000009105	2612	2435.05	0	0
ENST00000009180	1169	992.048	860.919	34.2418
ENST00000009530	981	804.048	11759.4	577.072
ENST00000009589	626	449.07	41081.7	3609.62
ENST00000010132	1816	1639.05	28.467	0.685294
ENST00000010299	1050	873.048	0	0
ENST00000010338	1767	1590.05	78.7496	1.95418
ENST00000010404	901	724.048	0	0
ENST00000011292	1487	1310.05	0	0
ENST00000011473	2127	1950.05	0	0
ENST00000011619	3113	2936.05	1041.2	13.9925
ENST00000011653	3114	2937.05	4065.04	54.611
ENST00000011684	2881	2704.05	138.936	2.02734
ENST00000011691	815	638.07	659.429	40.7781
ENST00000011700	10969	10792	335.442	1.22642
ENST00000011898	4323	4146.05	1.4419e-05	1.37223e-07
ENST00000011989	951	774.048	0	0
ENST00000012049	2310	2133.05	615.67	11.3887
ENST00000012134	9524	9347.05	361.961	1.52797
ENST00000012443	2109	1932.05	2291.93	46.807
ENST00000013034	796	619.07	0	0
ENST00000013070	3694	3517.05	2991	33.5556
ENST00000013125	4354	4177.05	976.172	9.22112
ENST00000013222	2559	2382.05	17.0044	0.281668
ENST00000013807	1278	1101.05	303.951	10.8924
ENST00000014914	7362	7185.05	206.703	1.13513
ENST00000014930	1173	996.048	8	0.31691
ENST00000014935	2652	2475.05	95.1424	1.51676
ENST00000016171	2356	2179.05	546.224	9.89078
ENST00000016913	1167	990.048	0	0
ENST00000016946	7253	7076.05	293.345	1.63574
ENST00000017003	3507	3330.05	1227.99	14.5502
ENST00000019019	1986	1809.05	15.5249	0.338614
ENST00000019103	1865	1688.05	0	0
ENST00000019317	4368	4191.05	0	0
ENST00000020673	4183	4006.05	0	0
ENST00000020926	5144	4967.05	0	0
ENST00000020945	2088	1911.05	0	0
ENST00000022615	1355	1178.05	5466.94	183.108
ENST00000023064	1761	1584.05	0	0
ENST00000023897	2083	1906.05	0	0
ENST00000023939	1650	1473.05	3509.16	93.9966
ENST00000024061	3546	3369.05	0	0
ENST00000025008	6635	6458.05	448.836	2.74229
ENST00000025301	9913	9736.05	1603	6.49647
ENST00000025399	1442	1265.05	14.2401	0.444155
ENST00000025469	1540	1363.05	450.825	13.0504
ENST00000026218	2846	2669.05	277.802	4.10682
ENST00000027335	3693	3516.05	11.6627	0.13088
ENST00000029410	1747	1570.05	515.39	12.9524
ENST00000031135	1244	1067.05	0	0
ENST00000031146	5192	5015.05	1881.14	14.8004
ENST00000033079	5465	5288.05	798.051	5.95473
ENST00000034275	1762	1585.05	329.189	8.19463
ENST00000035307	3973	3796.05	739.926	7.691
ENST00000035383	5000	4823.05	0	0
ENST00000037243	1002	825.048	3424.29	163.764
ENST00000037502	2095	1918.05	3539	72.8027
ENST00000037869	1810	1633.05	1958.44	47.3193
ENST00000038176	3569	3392.05	1634.38	19.0116
ENST00000039007	1585	1408.05	0	0
ENST00000039989	4469	4292.05	976.369	8.97586
ENST00000040584	3371	3194.05	2	0.0247067
ENST00000040663	1735	1558.05	302.149	7.65186
ENST00000040738	10565	10388	1385.82	5.2638
ENST00000040877	5130	4953.05	2184	17.3983
ENST00000042381	4051	3874.05	853.276	8.69063
ENST00000042931	1908	1731.05	0	0
ENST00000043402	2157	1980.05	0	0
ENST00000044462	1254	1077.05	3921.4	143.659
ENST00000045083	4279	4102.05	0	0
ENST00000045347	1410	1233.05	12.6942	0.406211
ENST00000046087	1213	1036.05	0	0
ENST00000046640	2866	2689.05	285.802	4.19366
ENST00000046794	4678	4501.05	815.969	7.15297
ENST00000050961	11091	10914	0	0
ENST00000052569	4590	4413.05	812.176	7.2617
ENST00000052754	2392	2215.05	0	0
ENST00000053243	994	817.048	3480.22	168.068
ENST00000053468	2110	1933.05	1038	21.1876
ENST00000053469	1874	1697.05	0	0
ENST00000053867	2148	1971.05	12345.3	247.132
ENST00000054650	1366	1189.05	342.975	11.3812
ENST00000054666	2205	2028.05	342.274	6.6592
ENST00000054668	420	243.597	0	0
ENST00000054950	2572	2395.05	2998.82	49.4041
ENST00000055077	1695	1518.05	2186.62	56.8348
ENST00000055335	3421	3244.05	145.729	1.77249
ENST00000055682	11719	11542	605	2.06823
ENST00000056217	5544	5367.05	281.683	2.07087
ENST00000056233	3686	3509.05	1158.1	13.0222
ENST00000057513	2416	2239.05	0	0
ENST00000060969	2190	2013.05	99.4142	1.94859
ENST00000061240	6708	6531.05	0	0
ENST00000062104	1294	1117.05	0	0
ENST00000064571	3024	2847.05	0	0
ENST00000064724	2169	1992.05	0	0
ENST00000064778	7296	7119.05	1554.73	8.61705
ENST00000064780	3535	3358.05	297.019	3.48998
ENST00000066544	5801	5624.05	1632.67	11.4545
ENST00000070846	4241	4064.05	0	0
ENST00000072516	4697	4520.05	0	0
ENST00000072644	1803	1626.05	375.709	9.11684
ENST00000072869	2377	2200.05	599.388	10.7498
ENST00000074304	6752	6575.05	2148.65	12.8942
ENST00000075120	3915	3738.05	2218	23.4123
ENST00000075322	2651	2474.05	464.112	7.40187
ENST00000075430	3538	3361.05	61.1526	0.717905
ENST00000075503	2995	2818.05	0	0
ENST00000078429	4147	3970.05	513	5.09857
ENST00000078445	2618	2441.05	0	0
ENST00000078527	2367	2190.05	479.941	8.64691
ENST00000080059	4095	3918.05	540.354	5.44171
ENST00000081029	1888	1711.05	1483.79	34.2166
ENST00000082259	2633	2456.05	0	0
ENST00000083182	6468	6291.05	820	5.14301
ENST00000084795	612	435.07	27603.4	2503.4
ENST00000084798	1844	1667.05	68	1.60949
ENST00000085068	1122	945.048	1058.18	44.1807
ENST00000085079	2355	2178.05	379.457	6.87419
ENST00000085219	3268	3091.05	11786.7	150.457
ENST00000086933	1033	856.048	0	0
ENST00000155093	5239	5062.05	128.858	1.00441
ENST00000155674	1735	1558.05	113.814	2.8823
ENST00000155840	3245	3068.05	18.4338	0.237071
ENST00000155858	3929	3752.05	0	0
ENST00000155926	4391	4214.05	80.2518	0.751419
ENST00000156084	2740	2563.05	65.0786	1.00186
ENST00000156109	1735	1558.05	1124	28.4651
ENST00000156471	5945	5768.05	1596	10.9177
ENST00000156499	1060	883.048	0	0
ENST00000156626	2570	2393.05	0	0
ENST00000156825	2559	2382.05	12.2016	0.202113
ENST00000157600	1851	1674.05	770.68	18.1649
ENST00000157812	1591	1414.05	3049.81	85.101
ENST00000158009	1388	1211.05	2.87384	0.0936327
ENST00000158149	3797	3620.05	130.586	1.42334
ENST00000158166	2459	2282.05	0	0
ENST00000158526	1240	1063.05	19.1525	0.710885
ENST00000158762	2512	2335.05	3656.02	61.7787
ENST00000158771	4209	4032.05	520.726	5.09577
ENST00000159060	2042	1865.05	0	0
ENST00000159087	4152	3975.05	87	0.863582
ENST00000159111	5593	5416.05	3196.22	23.2853
ENST00000159647	2964	2787.05	0	0
ENST00000160262	1934	1757.05	7729.89	173.587
ENST00000160298	3889	3712.05	90.7701	0.964842
ENST00000160373	5970	5793.05	0	0
ENST00000160382	1537	1360.05	0	0
ENST00000160713	558	381.07	0	0
ENST00000160740	6111	5934.05	39.9796	0.265836
ENST00000160827	2113	1936.05	2634.89	53.6998
ENST00000161006	1386	1209.05	0	0
ENST00000161559	3519	3342.05	265.857	3.13879
ENST00000161863	6316	6139.05	773	4.96827
ENST00000162023	1623	1446.05	391.223	10.675
ENST00000162044	1820	1643.05	591.647	14.2082
ENST00000162330	3221	3044.05	805.049	10.4351
ENST00000162391	5523	5346.05	468	3.45414
ENST00000162749	2223	2046.05	372.616	7.18575
ENST00000163416	2969	2792.05	940.059	13.2849
ENST00000164024	11956	11779	276.357	0.925735
ENST00000164133	2745	2568.05	458.801	7.04933
ENST00000164139	3198	3021.05	0	0
ENST00000164227	2038	1861.05	800.091	16.9632
ENST00000164247	4273	4096.05	0	0
ENST00000164305	2172	1995.05	360.433	7.12849
ENST00000164640	3689	3512.05	0	0
ENST00000165524	264	96.0248	0	0
ENST00000165698	3857	3680.05	0	0
ENST00000166133	489	312.07	0	0
ENST00000166139	2501	2324.05	1428	24.2443
ENST00000166244	4943	4766.05	0	0
ENST00000166345	2672	2495.05	604.42	9.55843
ENST00000166534	2230	2053.05	238.717	4.58787
ENST00000167106	5724	5547.05	480.104	3.41507
ENST00000167462	3480	3303.05	0	0
ENST00000167586	1662	1485.05	0	0
ENST00000167588	1737	1560.05	0	0
ENST00000167825	3443	3266.05	0.0167496	0.000202353
ENST00000168148	1024	847.048	0	0
ENST00000168216	960	783.048	3036.3	152.997
ENST00000168712	1220	1043.05	0	0
ENST00000168977	1126	949.048	0	0
ENST00000169293	2440	2263.05	0	0
ENST00000169298	4645	4468.05	69.1517	0.610677
ENST00000169551	1527	1350.05	875.655	25.5924
ENST00000169565	891	714.048	0	0
ENST00000170150	1898	1721.05	0	0
ENST00000170168	4578	4401.05	1034	9.27024
ENST00000170447	2848	2671.05	940.477	13.8929
ENST00000170564	3492	3315.05	313	3.72547
ENST00000170630	3446	3269.05	1038.88	12.5393
ENST00000171000	3604	3427.05	5.24155	0.0603484
ENST00000171111	2955	2778.05	178.199	2.531
ENST00000171214	1714	1537.05	0	0
ENST00000171757	1714	1537.05	542.269	13.9205
ENST00000171887	10331	10154	13.0993	0.0509023
ENST00000172229	3417	3240.05	2.78413	0.033905
ENST00000172853	20577	20400	0	0
ENST00000173229	5954	5777.05	0.0218364	0.000149142
ENST00000173527	1940	1763.05	845.428	18.9208
ENST00000173898	4647	4470.05	0	0
ENST00000174618	4996	4819.05	413	3.38155
ENST00000174621	4170	3993.05	29.9969	0.296413
ENST00000174653	3661	3484.05	0	0
ENST00000175091	1765	1588.05	1133	28.1509
ENST00000175238	3367	3190.05	0	0
ENST00000175506	2356	2179.05	0.00125752	2.27707e-05
ENST00000175756	3669	3492.05	2977.34	33.6415
ENST00000176183	1375	1198.05	1	0.0329346
ENST00000176195	366	190.509	0	0
ENST00000176643	3928	3751.05	16.46	0.173143
ENST00000176763	6060	5883.05	6761.99	45.3523
ENST00000177648	4537	4360.05	692.679	6.26856
ENST00000177694	2572	2395.05	129	2.12521
ENST00000177742	1040	863.048	212.698	9.72421
ENST00000178638	6413	6236.05	1.31479	0.00831908
ENST00000178640	2347	2170.05	572.95	10.4178
ENST00000179259	1361	1184.05	912	30.3915
ENST00000179765	8844	8667.05	21.7457	0.0989984
ENST00000179882	3940	3763.05	0	0
ENST00000180166	1688	1511.05	0	0
ENST00000180173	3850	3673.05	11.541	0.123978
ENST00000181383	1717	1540.05	0	0
ENST00000181796	3785	3608.05	0	0
ENST00000181839	7298	7121.05	618.791	3.42868
ENST00000182096	4782	4605.05	11.2015	0.0959777
ENST00000182290	1318	1141.05	3.90551	0.135052
ENST00000182377	2095	1918.05	0	0
ENST00000182527	6908	6731.05	558	3.27098
ENST00000183605	3520	3343.05	0	0
ENST00000184183	1614	1437.05	0	0
ENST00000184266	671	494.07	2702.18	215.801
ENST00000184956	3932	3755.05	524	5.50608
ENST00000185150	2433	2256.05	704.449	12.3205
ENST00000185206	2713	2536.05	0	0
ENST00000185907	1255	1078.05	0	0
ENST00000186436	6640	6463.05	3325	20.2993
ENST00000187397	3433	3256.05	0	0
ENST00000187608	1300	1123.05	27.0556	0.950574
ENST00000187762	2649	2472.05	599	9.56085
ENST00000187879	1598	1421.05	9.66487	0.268357
ENST00000187910	1674	1497.05	0	0
ENST00000188312	2464	2287.05	81.1332	1.39975
ENST00000188376	1909	1732.05	387.915	8.83697
ENST00000188403	1630	1453.05	0	0
ENST00000188790	2780	2603.05	0	0
ENST00000189444	3011	2834.05	4440.54	61.8237
ENST00000189978	2754	2577.05	0	0
ENST00000190165	2183	2006.05	0	0
ENST00000190611	7055	6878.05	0	0
ENST00000190983	1403	1226.05	0	0
ENST00000191018	1898	1721.05	892.529	20.4624
ENST00000191063	1567	1390.05	26.4004	0.74939
ENST00000192314	1370	1193.05	1	0.0330726
ENST00000192788	9570	9393.05	819	3.44036
ENST00000193029	1216	1039.05	0	0
ENST00000193322	4467	4290.05	253.835	2.33462
ENST00000193391	8337	8160.05	6	0.0290125
ENST00000193403	3779	3602.05	884.965	9.69401
ENST00000194097	6088	5911.05	231.476	1.54514
ENST00000194118	2203	2026.05	585.892	11.4102
ENST00000194130	3815	3638.05	0	0
ENST00000194152	3621	3444.05	0	0
ENST00000194155	2736	2559.05	1	0.0154187
ENST00000194214	915	738.048	1059.66	56.6509
ENST00000194530	2293	2116.05	661.357	12.3321
ENST00000194871	3868	3691.05	0	0
ENST00000194900	6109	5932.05	0	0
ENST00000195173	4832	4655.05	0	0
ENST00000195455	873	696.048	0	0
ENST00000195649	4434	4257.05	0	0
ENST00000196061	2940	2763.05	3186.1	45.4985
ENST00000196169	3019	2842.05	183.342	2.54541
ENST00000196371	3388	3211.05	3205.24	39.3859
ENST00000196482	3000	2823.05	300.522	4.20035
ENST00000196489	2561	2384.05	236	3.90592
ENST00000196548	2211	2034.05	38.8055	0.752764
ENST00000196551	740	563.07	24233.6	1698.18
ENST00000197268	4808	4631.05	73	0.621971
ENST00000198536	1313	1136.05	96.9467	3.36715
ENST00000198765	4760	4583.05	444.601	3.82774
ENST00000198767	3762	3585.05	1654.89	18.2138
ENST00000198801	1404	1227.05	6.31831	0.203173
ENST00000198939	4084	3907.05	617.783	6.23899
ENST00000199280	4174	3997.05	0	0
ENST00000199320	2859	2682.05	970.844	14.2827
ENST00000199389	4463	4286.05	6348.67	58.4456
ENST00000199447	2312	2135.05	41	0.75771
ENST00000199448	2599	2422.05	67.9534	1.10702
ENST00000199706	1098	921.048	2245.55	96.1982
ENST00000199708	536	359.07	4	0.43955
ENST00000199764	2700	2523.05	0	0
ENST00000199814	2342	2165.05	1239	22.5803
ENST00000199936	1455	1278.05	0	0
ENST00000199940	2241	2064.05	0	0
ENST00000200135	2992	2815.05	635	8.9005
ENST00000200181	5919	5742.05	15.7308	0.108096
ENST00000200307	808	631.07	0	0
ENST00000200453	2378	2201.05	2136.47	38.2996
ENST00000200457	1942	1765.05	1611.84	36.0324
ENST00000200557	4571	4394.05	4.30367	0.0386457
ENST00000200639	1867	1690.05	383.396	8.95107
ENST00000200652	2201	2024.05	3	0.0584827
ENST00000200676	1791	1614.05	0	0
ENST00000200691	569	392.07	0	0
ENST00000201015	1872	1695.05	0	0
ENST00000201031	2866	2689.05	0	0
ENST00000201586	1295	1118.05	0	0
ENST00000201647	2536	2359.05	0	0
ENST00000201943	1394	1217.05	0	0
ENST00000201961	971	794.048	76.6488	3.80877
ENST00000201963	4255	4078.05	0	0
ENST00000201979	1665	1488.05	0	0
ENST00000202017	1385	1208.05	1135	37.0713
ENST00000202028	3514	3337.05	9.84066	0.116356
ENST00000202556	4958	4781.05	188.009	1.55161
ENST00000202578	6645	6468.05	0	0
ENST00000202625	2292	2115.05	0	0
ENST00000202677	6152	5975.05	87.5633	0.578239
ENST00000202773	947	770.048	56164.6	2877.87
ENST00000202816	3216	3039.05	579	7.5174
ENST00000202831	2975	2798.05	36.6843	0.517311
ENST00000202834	1472	1295.05	2661.31	81.0842
ENST00000202917	1816	1639.05	1013.29	24.3932
ENST00000202967	1217	1040.05	66	2.5039
ENST00000203001	2327	2150.05	587.705	10.7854
ENST00000203166	4283	4106.05	571.747	5.49423
ENST00000203407	1985	1808.05	5788	126.312
ENST00000203556	3538	3361.05	2560.2	30.0556
ENST00000203616	990	813.048	21.0852	1.02326
ENST00000203629	1974	1797.05	303.767	6.66971
ENST00000203630	1958	1781.05	1729.59	38.3173
ENST00000203664	3922	3745.05	31	0.326611
ENST00000204005	5031	4854.05	0	0
ENST00000204307	656	479.07	5.00729	0.412412
ENST00000204517	2215	2038.05	527.464	10.2119
ENST00000204549	2851	2674.05	887	13.0882
ENST00000204566	1822	1645.05	1400.08	33.5816
ENST00000204604	3521	3344.05	0	0
ENST00000204615	1855	1678.05	0	0
ENST00000204637	1046	869.048	38.5142	1.74865
ENST00000204679	1221	1044.05	581.78	21.987
ENST00000204726	9252	9075.05	166.733	0.724936
ENST00000204801	1083	906.048	4.04709	0.176246
ENST00000204961	3314	3137.05	76	0.955915
ENST00000205061	3730	3553.05	126.747	1.40755
ENST00000205135	4209	4032.05	384.652	3.76416
ENST00000205143	2332	2155.05	4.65264	0.0851862
ENST00000205194	1536	1359.05	518.08	15.0414
ENST00000205214	3590	3413.05	93.7546	1.08387
ENST00000205386	5857	5680.05	4.59344	0.031909
ENST00000205402	3755	3578.05	743.98	8.20431
ENST00000205557	5747	5570.05	13	0.0920897
ENST00000205636	3863	3686.05	2207	23.6248
ENST00000205890	11863	11686	12.4395	0.0420013
ENST00000205948	1176	999.048	0	0
ENST00000206020	1058	881.048	2350.66	105.273
ENST00000206249	6455	6278.05	0	0
ENST00000206262	1636	1459.05	21.819	0.590056
ENST00000206380	1536	1359.05	1273.96	36.9869
ENST00000206423	4664	4487.05	0	0
ENST00000206446	633	456.07	0.999326	0.0864575
ENST00000206451	1006	829.048	10424.1	496.118
ENST00000206474	1642	1465.05	392.99	10.5842
ENST00000206513	1554	1377.05	2	0.057307
ENST00000206542	2002	1825.05	898.057	19.4158
ENST00000206544	2284	2107.05	5	0.0936316
ENST00000206595	5804	5627.05	179.422	1.25812
ENST00000206660	3944	3767.05	0	0
ENST00000206765	2777	2600.05	0	0
ENST00000207157	3492	3315.05	4.07254	0.0484733
ENST00000207437	869	692.048	1820.86	103.817
ENST00000207457	1509	1332.05	6	0.177729
ENST00000207549	4393	4216.05	2347.23	21.9673
ENST00000207726	3284	3107.05	0	0
ENST00000207771	1713	1536.05	0	0
ENST00000207870	3664	3487.05	48.6014	0.549943
ENST00000209540	1242	1065.05	0	0
ENST00000209665	2289	2112.05	0	0
ENST00000209668	1499	1322.05	0	0
ENST00000209718	1987	1810.05	0	0
ENST00000209728	3072	2895.05	1282.96	17.4858
ENST00000209873	1840	1663.05	1578.76	37.4575
ENST00000209875	11528	11351	6811.91	23.6788
ENST00000209884	3421	3244.05	275	3.34482
ENST00000209929	3851	3674.05	0	0
ENST00000210060	1363	1186.05	1486	49.4358
ENST00000210187	1675	1498.05	8.09663	0.213258
ENST00000210227	734	557.07	0	0
ENST00000210313	3443	3266.05	940.66	11.3641
ENST00000210444	1170	993.048	1178.91	46.8422
ENST00000210633	4094	3917.05	36.6254	0.368936
ENST00000211076	963	786.048	0	0
ENST00000211122	902	725.048	0	0
ENST00000211287	2052	1875.05	1232.73	25.9407
ENST00000211314	992	815.048	265	12.8289
ENST00000211379	3779	3602.05	0.466834	0.00511375
ENST00000211413	1909	1732.05	0	0
ENST00000211921	504	327.07	17.8436	2.15262
ENST00000211936	3101	2924.05	92.9281	1.25398
ENST00000211998	5482	5305.05	57.9396	0.430936
ENST00000212015	4094	3917.05	372.768	3.75497
ENST00000212355	6416	6239.05	80.2128	0.507285
ENST00000214869	1340	1163.05	424.788	14.4112
ENST00000215057	2905	2728.05	69.2105	1.00103
ENST00000215061	1133	956.048	99.949	4.12502
ENST00000215069	3504	3327.05	0	0
ENST00000215071	1553	1376.05	67.8768	1.94632
ENST00000215095	4664	4487.05	0	0
ENST00000215115	1740	1563.05	655.425	16.5454
ENST00000215368	2143	1966.05	2	0.0401386
ENST00000215375	996	819.048	898.948	43.3064
ENST00000215376	2564	2387.05	1.17674	0.0194512
ENST00000215473	4023	3846.05	0	0
ENST00000215479	802	625.07	0	0
ENST00000215530	643	466.07	0	0
ENST00000215531	908	731.048	0	0
ENST00000215539	2116	1939.05	0	0
ENST00000215555	1376	1199.05	141.097	4.64311
ENST00000215565	531	354.07	1950	217.306
ENST00000215567	1171	994.048	1433.19	56.8883
ENST00000215570	1973	1796.05	1397.4	30.6994
ENST00000215574	1469	1292.05	1284.4	39.2237
ENST00000215582	2872	2695.05	0	0
ENST00000215587	1504	1327.05	4978.03	148.012
ENST00000215631	1373	1196.05	4445.86	146.668
ENST00000215637	1577	1400.05	0	0
ENST00000215659	1918	1741.05	225.444	5.10922
ENST00000215727	2437	2260.05	10.6106	0.185245
ENST00000215730	4287	4110.05	1106.77	10.6252
ENST00000215739	4572	4395.05	1126.77	10.1157
ENST00000215742	1213	1036.05	64.0654	2.43989
ENST00000215743	2291	2114.05	21	0.39195
ENST00000215754	939	762.048	19229.1	995.642
ENST00000215770	1545	1368.05	90.1242	2.59936
ENST00000215780	1094	917.048	0	0
ENST00000215781	1854	1677.05	20.5131	0.482627
ENST00000215790	2077	1900.05	653	13.5605
ENST00000215793	5143	4966.05	5366.75	42.641
ENST00000215794	2129	1952.05	1496.45	30.2482
ENST00000215798	1651	1474.05	86.5894	2.31782
ENST00000215812	2086	1909.05	0	0
ENST00000215829	1763	1586.05	2065.5	51.3849
ENST00000215832	11022	10845	3314.49	12.059
ENST00000215838	2535	2358.05	233.161	3.90149
ENST00000215855	867	690.048	1	0.0571804
ENST00000215862	4469	4292.05	368.42	3.38692
ENST00000215882	1641	1464.05	1395.78	37.6175
ENST00000215885	2697	2520.05	0	0
ENST00000215886	589	412.07	9	0.861784
ENST00000215904	2010	1833.05	752.935	16.2073
ENST00000215906	3357	3180.05	436	5.40978
ENST00000215909	560	383.07	19453	2003.71
ENST00000215912	2467	2290.05	431.072	7.42732
ENST00000215917	4020	3843.05	763.19	7.8358
ENST00000215919	2516	2339.05	613.821	10.3545
ENST00000215939	1102	925.048	0	0
ENST00000215941	2184	2007.05	397.113	7.80699
ENST00000215956	1630	1453.05	692.434	18.8029
ENST00000215957	4710	4533.05	935.524	8.14313
ENST00000215980	966	789.048	1123.21	56.1676
ENST00000216014	1728	1551.05	22	0.55966
ENST00000216024	2371	2194.05	42.9839	0.773012
ENST00000216027	1114	937.048	306.405	12.9021
ENST00000216029	1133	956.048	343.335	14.1698
ENST00000216034	1432	1255.05	3196	100.478
ENST00000216036	1291	1114.05	10	0.354179
ENST00000216037	1850	1673.05	1755.78	41.4083
ENST00000216038	2027	1850.05	3542	75.5427
ENST00000216039	3648	3471.05	2250.91	25.5873
ENST00000216044	5126	4949.05	2903.46	23.1484
ENST00000216061	3415	3238.05	85.6293	1.04344
ENST00000216064	3908	3731.05	2606.78	27.5677
ENST00000216068	1504	1327.05	254	7.5522
ENST00000216071	995	818.048	0	0
ENST00000216075	1130	953.048	0	0
ENST00000216080	2658	2481.05	0	0
ENST00000216083	3191	3014.05	0	0
ENST00000216085	1794	1617.05	342.637	8.36062
ENST00000216099	2528	2351.05	907.768	15.2349
ENST00000216101	1490	1313.05	0	0
ENST00000216106	4047	3870.05	485.276	4.94765
ENST00000216115	953	776.048	23	1.16941
ENST00000216117	1822	1645.05	1669	40.0317
ENST00000216121	2237	2060.05	5073.04	97.1668
ENST00000216122	3534	3357.05	1496.87	17.5935
ENST00000216124	2050	1873.05	89.0272	1.87543
ENST00000216127	3412	3235.05	0	0
ENST00000216129	3385	3208.05	3653.95	44.9416
ENST00000216133	4081	3904.05	740.051	7.47951
ENST00000216139	1433	1256.05	0	0
ENST00000216144	3259	3082.05	3.2293	0.0413424
ENST00000216146	1442	1265.05	54593.2	1702.78
ENST00000216155	497	320.07	5.89642	0.726893
ENST00000216160	3237	3060.05	898.48	11.5853
ENST00000216177	2539	2362.05	0	0
ENST00000216180	2805	2628.05	18	0.27025
ENST00000216181	7501	7324.05	34541.2	186.086
ENST00000216185	1736	1559.05	1466.97	37.1268
ENST00000216187	3933	3756.05	0	0
ENST00000216190	2155	1978.05	749.777	14.9562
ENST00000216194	1993	1816.05	3086.75	67.0658
ENST00000216200	595	418.07	0	0
ENST00000216211	1051	874.048	0	0
ENST00000216214	3458	3281.05	72.993	0.877799
ENST00000216218	3595	3418.05	10070.9	116.256
ENST00000216223	4113	3936.05	5946	59.6062
ENST00000216225	1188	1011.05	3637.81	141.969
ENST00000216237	3296	3119.05	1557.99	19.7092
ENST00000216241	2533	2356.05	0	0
ENST00000216252	1086	909.048	896	38.8909
ENST00000216254	2741	2564.05	6338.71	97.5441
ENST00000216259	1298	1121.05	619.918	21.8191
ENST00000216264	4450	4273.05	1888	17.4338
ENST00000216267	4614	4437.05	17.6398	0.156865
ENST00000216268	6893	6716.05	1189	6.98546
ENST00000216271	2687	2510.05	614.02	9.65222
ENST00000216274	1930	1753.05	182	4.09642
ENST00000216277	4519	4342.05	3114.74	28.3044
ENST00000216281	3379	3202.05	50366.1	620.636
ENST00000216286	4811	4634.05	0	0
ENST00000216288	2911	2734.05	737.585	10.6447
ENST00000216294	2656	2479.05	331	5.26829
ENST00000216297	4684	4507.05	6724.89	58.8735
ENST00000216327	753	576.07	0	0
ENST00000216330	1684	1507.05	0	0
ENST00000216336	886	709.048	0	0
ENST00000216338	909	732.048	0	0
ENST00000216341	968	791.048	0	0
ENST00000216350	2271	2094.05	0	0
ENST00000216361	2397	2220.05	961.901	17.096
ENST00000216366	2256	2079.05	8.28332	0.157205
ENST00000216367	1776	1599.05	134.069	3.30822
