target_id	length	eff_length	est_counts	tpm
FBtr0100594	1245	1028.56	3469.55	195.721
FBtr0006151	2077	1860.56	410.818	12.8115
FBtr0100187	2022	1805.56	10.5393	0.338685
FBtr0086744	2291	2074.56	1694	47.3786
FBtr0078053	1806	1589.56	6	0.219012
FBtr0083478	2113	1896.56	546	16.704
FBtr0331348	2141	1924.56	0	0
FBtr0084994	2636	2419.56	32873.6	788.326
FBtr0084995	1274	1057.56	21659.1	1188.31
FBtr0084999	1481	1264.56	3664.41	168.135
FBtr0085000	1745	1528.56	1251.21	47.4945
FBtr0085001	1530	1313.56	3518.27	155.408
FBtr0114544	1797	1580.56	521.002	19.126
FBtr0306657	1526	1309.56	31.7631	1.40732
FBtr0310660	1528	1311.56	74.9125	3.31406
FBtr0310661	1615	1398.56	7022.74	291.353
FBtr0081618	1833	1616.56	0	0
FBtr0081619	1540	1323.56	2.54852e-06	1.11722e-07
FBtr0081620	1524	1307.56	4	0.177498
FBtr0081153	1744	1527.56	14.1904	0.539003
FBtr0081154	1789	1572.56	105.81	3.90402
FBtr0071331	1422	1205.56	21.48	1.03381
FBtr0307281	973	756.565	178.52	13.691
FBtr0086983	1621	1404.56	4545.51	187.774
FBtr0087004	1598	1381.56	19109.5	802.553
FBtr0089517	1252	1035.56	1564.67	87.6682
FBtr0089518	1184	967.565	313.572	18.8041
FBtr0089519	1432	1215.56	437.958	20.905
FBtr0089520	1300	1083.56	29.1286	1.55977
FBtr0070025	1249	1032.56	1306.48	73.4145
FBtr0301931	1206	989.565	192.908	11.311
FBtr0070504	1013	796.565	25	1.82102
FBtr0085611	280	97.0009	1428	854.178
FBtr0077850	4874	4657.56	1112.45	13.8586
FBtr0077851	4261	4044.56	72.6434	1.04213
FBtr0330658	4931	4714.56	0	0
FBtr0330659	4176	3959.56	293.775	4.3049
FBtr0330660	3931	3714.56	487.614	7.61665
FBtr0086058	4112	3895.56	1201.71	17.8989
FBtr0086059	2667	2450.56	0	0
FBtr0300504	3087	2870.56	541.29	10.941
FBtr0300505	2934	2717.56	0	0
FBtr0078481	1211	994.565	5226.5	304.911
FBtr0334113	1328	1111.56	28.5017	1.48775
FBtr0070109	5453	5236.56	0.00258501	2.86426e-05
FBtr0307291	6331	6114.56	1675.9	15.903
FBtr0307292	5282	5065.56	21.4958	0.246219
FBtr0307293	5456	5239.56	1568.45	17.3689
FBtr0307294	6355	6138.56	1297.85	12.2674
FBtr0307295	5456	5239.56	1673.3	18.53
FBtr0089420	790	574.034	43	4.34637
FBtr0080344	3436	3219.56	10248.2	184.691
FBtr0080345	2651	2434.56	0	0
FBtr0080347	2385	2168.56	0	0
FBtr0300567	2302	2085.56	0	0
FBtr0331644	3342	3125.56	0	0
FBtr0331645	4147	3930.56	262.132	3.86956
FBtr0331646	3381	3164.56	0	0
FBtr0331647	3019	2802.56	3.64713	0.0755077
FBtr0331648	2431	2214.56	67.5821	1.77068
FBtr0331998	3510	3293.56	17.4315	0.307089
FBtr0075517	863	646.75	224	20.0959
FBtr0076543	2415	2198.56	4139.71	109.251
FBtr0076544	2178	1961.56	2807.27	83.038
FBtr0076545	1519	1302.56	33248.8	1481.06
FBtr0076546	2252	2035.56	58.1554	1.65768
FBtr0112791	1854	1637.56	123.979	4.39284
FBtr0331550	2110	1893.56	4761.05	145.888
FBtr0089988	3116	2899.56	29.6388	0.593095
FBtr0089989	3220	3003.56	927.402	17.9154
FBtr0089990	3123	2906.56	920.313	18.3718
FBtr0089991	3136	2919.56	3750.51	74.5364
FBtr0089992	3127	2910.56	2556.13	50.9568
FBtr0332583	3211	2994.56	0	0
FBtr0087702	5999	5782.56	1734	17.399
FBtr0081030	1435	1218.56	21491	1023.3
FBtr0307350	2207	1990.56	0	0
FBtr0076599	1547	1330.56	15303	667.323
FBtr0070075	2677	2460.56	0	0
FBtr0084659	1413	1196.56	277.397	13.4512
FBtr0084660	1986	1769.56	410.603	13.4633
FBtr0306171	1271	1054.56	0	0
FBtr0084692	6284	6067.56	2046	19.5653
FBtr0080165	2838	2621.56	233.032	5.15764
FBtr0112793	2704	2487.56	155.968	3.63795
FBtr0082483	1573	1356.56	911	38.9649
FBtr0085864	634	419.68	3776	522.046
FBtr0074372	2575	2358.56	350.691	8.62724
FBtr0100417	2913	2696.56	57.9686	1.24732
FBtr0080542	2026	1809.56	1636.97	52.4883
FBtr0309960	2135	1918.56	352.03	10.6463
FBtr0072378	2161	1944.56	0	0
FBtr0072379	2582	2365.56	260	6.37726
FBtr0300076	2236	2019.56	0	0
FBtr0084869	1999	1782.56	26.4011	0.859356
FBtr0074388	6361	6144.56	2112.86	19.9515
FBtr0111000	5486	5269.56	137.142	1.51005
FBtr0081664	1490	1273.56	0	0
FBtr0081665	2510	2293.56	0	0
FBtr0081666	2547	2330.56	0	0
FBtr0081667	2532	2315.56	0	0
FBtr0081668	2525	2308.56	39	0.980208
FBtr0073855	1881	1664.56	2106.58	73.4301
FBtr0300566	843	626.835	937.662	86.7938
FBtr0307296	1963	1746.56	32.06	1.06506
FBtr0332843	1855	1638.56	72.5813	2.57014
FBtr0332844	1813	1596.56	35.113	1.27608
FBtr0070672	4048	3831.56	0.0125235	0.000189647
FBtr0300608	4421	4204.56	22.7321	0.313701
FBtr0300609	4388	4171.56	93.8466	1.30531
FBtr0308914	4881	4664.56	95.7981	1.19163
FBtr0308915	5390	5173.56	104.598	1.17309
FBtr0331162	4048	3831.56	0.0125235	0.000189647
FBtr0079929	3287	3070.56	50	0.944817
FBtr0329984	3287	3070.56	50	0.944817
FBtr0087782	1486	1269.56	2798.25	127.887
FBtr0087783	986	769.565	585.753	44.1636
FBtr0080803	4037	3820.56	0	0
FBtr0080804	3697	3480.56	0	0
FBtr0080805	3018	2801.56	3736	77.3752
FBtr0081002	4149	3932.56	580.124	8.55935
FBtr0305688	3705	3488.56	638.102	10.613
FBtr0330225	5361	5144.56	479.65	5.40968
FBtr0330226	4149	3932.56	580.124	8.55935
FBtr0084949	3013	2796.56	953	19.7726
FBtr0070261	3867	3650.56	0	0
FBtr0070262	4419	4202.56	0	0
FBtr0070263	4155	3938.56	10.385	0.152991
FBtr0070265	8223	8006.56	64.4713	0.467214
FBtr0070266	4236	4019.56	4.02487e-08	5.8099e-10
FBtr0300427	4305	4088.56	62.6653	0.889308
FBtr0300428	3981	3764.56	38.0345	0.586217
FBtr0300429	3119	2902.56	0	0
FBtr0303562	9822	9605.56	78.094	0.471727
FBtr0303563	4213	3996.56	52.8006	0.766563
FBtr0303564	4546	4329.56	33.7604	0.452438
FBtr0308319	4368	4151.56	65.7883	0.91946
FBtr0330406	4188	3971.56	0.000583253	8.52101e-06
FBtr0332293	4235	4018.56	0	0
FBtr0075523	5327	5110.56	8.31726	0.0944294
FBtr0075524	5322	5105.56	377.783	4.29334
FBtr0075525	5339	5122.56	475.961	5.39113
FBtr0075526	5553	5336.56	159.349	1.73254
FBtr0330160	5339	5122.56	475.961	5.39113
FBtr0333580	5351	5134.56	94.6289	1.06934
FBtr0075621	532	320.593	0	0
FBtr0070638	1448	1231.56	132	6.21888
FBtr0077423	1352	1135.56	0	0
FBtr0079083	4882	4665.56	106.606	1.32578
FBtr0079084	4595	4378.56	305.444	4.04758
FBtr0079085	4062	3845.56	153.36	2.31392
FBtr0302567	2511	2294.56	281.114	7.10851
FBtr0302568	4559	4342.56	307.872	4.11357
FBtr0310624	4535	4318.56	19.0378	0.255783
FBtr0310625	4676	4459.56	249.567	3.24706
FBtr0080087	1535	1318.56	1215.04	53.467
FBtr0300982	1564	1347.56	0	0
FBtr0302378	1797	1580.56	68.9569	2.5314
FBtr0071379	2947	2730.56	50	1.06246
FBtr0301342	2929	2712.56	3691	78.9514
FBtr0072117	2732	2515.56	109.125	2.51701
FBtr0074597	2494	2277.56	62.6613	1.59634
FBtr0074598	2051	1834.56	14.6126	0.462158
FBtr0074599	3413	3196.56	220.608	4.00436
FBtr0330224	2494	2277.56	62.6613	1.59634
FBtr0332842	1880	1663.56	11.4573	0.399612
FBtr0082119	2994	2777.56	3340.53	69.7827
FBtr0301093	4532	4315.56	32.9	0.442338
FBtr0302382	4379	4162.56	18.5662	0.258796
FBtr0083194	2651	2434.56	0	0
FBtr0083195	2598	2381.56	138	3.36211
FBtr0083196	2633	2416.56	0	0
FBtr0085484	6602	6385.56	3149.14	28.6147
FBtr0080844	1961	1744.56	21.5095	0.715383
FBtr0080845	2042	1825.56	912.622	29.0061
FBtr0080846	1882	1665.56	1180.71	41.1318
FBtr0080847	2269	2052.56	37.159	1.05042
FBtr0081412	2511	2294.56	1249.49	31.5957
FBtr0081413	2353	2136.56	84.5092	2.295
FBtr0088001	1488	1271.56	17289.7	788.941
FBtr0088002	1394	1177.56	1602.15	78.9429
FBtr0304963	5672	5455.56	2902.32	30.8675
FBtr0304964	3390	3173.56	2246.84	41.0791
FBtr0077511	4307	4090.56	452.86	6.42358
FBtr0077512	3631	3414.56	89.0859	1.5138
FBtr0077513	3863	3646.56	84.7693	1.34881
FBtr0290077	4296	4079.56	639.037	9.08883
FBtr0290078	4539	4322.56	487.45	6.54311
FBtr0290079	3018	2801.56	239.717	4.96471
FBtr0290080	3715	3498.56	1706.21	28.2969
FBtr0290081	4288	4071.56	2466.25	35.1456
FBtr0290082	3723	3506.56	3484.62	57.6593
FBtr0074727	3173	2956.56	68.2195	1.3388
FBtr0074728	3095	2878.56	284.561	5.73581
FBtr0331158	3173	2956.56	68.2195	1.3388
FBtr0073558	3121	2904.56	97.4106	1.9459
FBtr0073560	1331	1114.56	51.8706	2.7003
FBtr0073561	966	749.565	112.086	8.67638
FBtr0073562	2392	2175.56	1006.24	26.8365
FBtr0100540	1043	826.565	18.1997	1.27756
FBtr0299569	997	780.565	32.952	2.44945
FBtr0307896	2376	2159.56	96.5517	2.59412
FBtr0308084	1600	1383.56	108.349	4.54382
FBtr0308085	934	717.614	5.41701	0.437991
FBtr0333204	2006	1789.56	432.921	14.0365
FBtr0075058	1993	1776.56	18576	606.69
FBtr0079851	5110	4893.56	8254.04	97.8671
FBtr0079852	5308	5091.56	14.9625	0.170509
FBtr0085727	1350	1133.56	1191	60.9623
FBtr0085612	353	156.253	1	0.371336
FBtr0085614	356	158.789	10	3.65406
FBtr0085640	406	203.093	6	1.71416
FBtr0085616	385	184.262	12	3.77868
FBtr0083126	4086	3869.56	2418.64	36.2664
FBtr0083127	4184	3967.56	461.36	6.74701
FBtr0089647	3530	3313.56	116.556	2.04096
FBtr0089648	3506	3289.56	97.0462	1.71173
FBtr0089649	3818	3601.56	538.413	8.67402
FBtr0304887	3929	3712.56	400.102	6.25306
FBtr0080235	4126	3909.56	51.1519	0.759153
FBtr0080236	4381	4164.56	841.884	11.7295
FBtr0307093	5183	4966.56	56.9645	0.665494
FBtr0087526	3334	3117.56	205.428	3.82331
FBtr0087527	3637	3420.56	151.874	2.57622
FBtr0087528	3142	2925.56	133.442	2.64654
FBtr0087529	3157	2940.56	14.623	0.288537
FBtr0112795	4628	4411.56	1206.77	15.8718
FBtr0112796	3507	3290.56	0	0
FBtr0290034	3640	3423.56	774.876	13.1326
FBtr0290035	4717	4500.56	1296.99	16.7211
FBtr0079001	5635	5418.56	6015.49	64.4144
FBtr0079002	6101	5884.56	992.109	9.7823
FBtr0079003	6000	5783.56	1918.4	19.2459
FBtr0089367	3991	3774.56	458.311	7.04513
FBtr0089368	2807	2590.56	73.5357	1.64702
FBtr0080838	6596	6379.56	476.341	4.33234
FBtr0080839	6547	6330.56	438.023	4.01467
FBtr0321313	6176	5959.56	116.9	1.13814
FBtr0079233	1005	788.565	1819.13	133.851
FBtr0079234	1513	1296.56	57.6315	2.57906
FBtr0079235	1402	1185.56	2946.26	144.192
FBtr0079236	2091	1874.56	329.686	10.2046
FBtr0309212	988	771.565	86.893	6.53444
FBtr0309213	1275	1058.56	8.39636	0.460224
FBtr0085778	4872	4655.56	3476.47	43.3273
FBtr0330099	4872	4655.56	3476.47	43.3273
FBtr0330100	4842	4625.56	26.2643	0.329456
FBtr0330101	4863	4646.56	0.798843	0.00997529
FBtr0070064	2498	2281.56	11.9778	0.304607
FBtr0070065	2111	1894.56	726.794	22.2586
FBtr0080723	7227	7010.56	2314.73	19.1577
FBtr0080724	7222	7005.56	241.266	1.99824
FBtr0079095	640	425.567	982.369	133.938
FBtr0329967	689	473.85	38.6418	4.73165
FBtr0329968	674	459.02	57.9891	7.3301
FBtr0074179	5680	5463.56	12683.3	134.695
FBtr0074180	5608	5391.56	705.48	7.59217
FBtr0074181	5718	5501.56	2484.59	26.2039
FBtr0074182	5777	5560.56	344.639	3.59618
FBtr0112797	5667	5450.56	51.5978	0.54927
FBtr0112798	5560	5343.56	628.377	6.82316
FBtr0079334	3316	3099.56	181.46	3.39685
FBtr0079335	3075	2858.56	128.801	2.61436
FBtr0306113	2832	2615.56	328.739	7.29259
FBtr0071687	1824	1607.56	564	20.3567
FBtr0071033	1469	1252.56	288.982	13.3865
FBtr0332315	1774	1557.56	40.8542	1.5219
FBtr0088931	1929	1712.56	6	0.203283
FBtr0080848	823	606.897	203.469	19.4527
FBtr0080849	836	619.876	766.531	71.7498
FBtr0073754	3111	2894.56	2196.71	44.0336
FBtr0333329	3065	2848.56	140.294	2.85765
FBtr0079320	1655	1438.56	0	0
FBtr0333350	1587	1370.56	11	0.465681
FBtr0089015	4772	4555.56	893	11.3738
FBtr0076572	515	304.437	4	0.762358
FBtr0076574	522	311.104	0	0
FBtr0076571	649	434.423	6	0.801372
FBtr0076573	651	436.365	0	0
FBtr0071203	1116	899.565	0	0
FBtr0071204	1112	895.565	0	0
FBtr0300448	1249	1032.56	0	0
FBtr0081512	1905	1688.56	9439.63	324.364
FBtr0081513	2515	2298.56	3012.88	76.0539
FBtr0332001	2244	2027.56	230.935	6.60862
FBtr0332002	1878	1661.56	47.5476	1.66038
FBtr0070495	3845	3628.56	261.09	4.17494
FBtr0070496	3784	3567.56	2.0109	0.0327049
FBtr0070418	2331	2114.56	574	15.7502
FBtr0070378	4561	4344.56	1739.32	23.229
FBtr0070379	7664	7447.56	728.06	5.67217
FBtr0070380	4107	3890.56	1025.62	15.2957
FBtr0333260	7119	6902.56	188.997	1.58869
FBtr0111126	2175	1958.56	1203.91	35.6658
FBtr0290322	4002	3785.56	2965.62	45.4549
FBtr0070804	1899	1682.56	595	20.5183
FBtr0071610	4327	4110.56	596	8.4128
FBtr0076075	2555	2338.56	1845.89	45.7986
FBtr0076076	1938	1721.56	0	0
FBtr0304650	2916	2699.56	215.111	4.62344
FBtr0071911	2670	2453.56	2080	49.1883
FBtr0071913	2609	2392.56	0	0
FBtr0071914	2548	2331.56	0	0
FBtr0309858	2664	2447.56	0	0
FBtr0080932	1465	1248.56	5333.86	247.871
FBtr0331931	1557	1340.56	437.141	18.9204
FBtr0080889	754	538.311	4486	483.528
FBtr0075746	2935	2718.56	60.2214	1.28531
FBtr0333034	1612	1395.56	0	0
FBtr0333035	1928	1711.56	0	0
FBtr0333036	2619	2402.56	223.779	5.4043
FBtr0081987	1811	1594.56	774.467	28.181
FBtr0081988	1734	1517.56	1047.91	40.0656
FBtr0301524	1597	1380.56	22.6244	0.950859
FBtr0080008	3162	2945.56	47.9263	0.944063
FBtr0332195	3603	3386.56	352.572	6.04065
FBtr0332196	3103	2886.56	1643.5	33.0358
FBtr0075318	8461	8244.56	861.168	6.06061
FBtr0305084	7990	7773.56	1395.39	10.4153
FBtr0305085	8449	8232.56	71.4498	0.503572
FBtr0305086	7842	7625.56	348.307	2.65024
FBtr0330189	8301	8084.56	17.76	0.127463
FBtr0330190	8449	8232.56	71.4498	0.503572
FBtr0333625	8067	7850.56	76.9569	0.568778
FBtr0333626	8076	7859.56	79.518	0.587033
FBtr0085713	3451	3234.56	37861.2	679.164
FBtr0085714	3349	3132.56	37.7597	0.699398
FBtr0081166	1926	1709.56	456.163	15.4821
FBtr0081167	2082	1865.56	222.888	6.93222
FBtr0290291	2777	2560.56	2047.95	46.4065
FBtr0088010	430	224.86	106	27.352
FBtr0071145	5696	5479.56	2.43469	0.0257807
FBtr0071146	3737	3520.56	0	0
FBtr0071147	3751	3534.56	11.5653	0.189853
FBtr0309795	3686	3469.56	0	0
FBtr0309796	3612	3395.56	0	0
FBtr0310269	5645	5428.56	0	0
FBtr0081621	2742	2525.56	167	3.83666
FBtr0078042	2583	2366.56	364.69	8.94131
FBtr0081890	1346	1129.56	636.712	32.706
FBtr0300442	1472	1255.56	2770.21	128.018
FBtr0088366	5250	5033.56	138.006	1.59081
FBtr0088368	6067	5850.56	0.00594955	5.90041e-05
FBtr0112799	4233	4016.56	0	0
FBtr0302438	5179	4962.56	16.1048	0.188298
FBtr0306345	7403	7186.56	100.211	0.809075
FBtr0306346	4170	3953.56	75.6669	1.11049
FBtr0330609	6067	5850.56	0.00594955	5.90041e-05
FBtr0073205	1975	1758.56	2.24027	0.073916
FBtr0076305	2103	1886.56	66.3629	2.04103
FBtr0076307	2046	1829.56	0	0
FBtr0301385	2426	2209.56	78.6371	2.06498
FBtr0331551	1947	1730.56	0	0
FBtr0082831	2035	1818.56	1270.57	40.5384
FBtr0082832	2048	1831.56	49.345	1.56321
FBtr0082833	1941	1724.56	2531.08	85.1574
FBtr0082597	1930	1713.56	592	20.0455
FBtr0074250	3242	3025.56	0	0
FBtr0100384	3067	2850.56	307	6.2489
FBtr0083739	5274	5057.56	87.0743	0.998951
FBtr0083740	3542	3325.56	258.738	4.5143
FBtr0304658	4577	4360.56	9.18787	0.122255
FBtr0081260	7606	7389.56	1104.24	8.67045
FBtr0112800	8456	8239.56	0	0
FBtr0305950	7355	7138.56	38.7309	0.314806
FBtr0331239	8424	8207.56	0	0
FBtr0331240	8637	8420.56	377.352	2.60017
FBtr0331241	7782	7565.56	413.91	3.17439
FBtr0331242	8494	8277.56	549.764	3.85362
FBtr0086133	1674	1457.56	1036	41.2409
FBtr0083538	1228	1011.56	457	26.2131
FBtr0070509	4093	3876.56	0	0
FBtr0070511	3834	3617.56	171.801	2.75553
FBtr0070512	3792	3575.56	182.508	2.96164
FBtr0070513	3831	3614.56	50.8259	0.815878
FBtr0070515	3828	3611.56	1983.85	31.872
FBtr0070517	2841	2624.56	0	0
FBtr0070518	2386	2169.56	84.3821	2.2567
FBtr0070519	11128	10911.6	344.787	1.83341
FBtr0070520	2604	2387.56	47.5922	1.15658
FBtr0070521	2435	2218.56	166.732	4.36056
FBtr0070522	2167	1950.56	151.796	4.51538
FBtr0333312	10159	9942.56	7.48876e-06	4.37026e-08
FBtr0333313	8328	8111.56	679.36	4.8595
FBtr0333314	7521	7304.56	572.456	4.5472
FBtr0333315	9576	9359.56	139.923	0.867418
FBtr0333316	8691	8474.56	2515.99	17.2261
FBtr0333317	9456	9239.56	0	0
FBtr0070269	3158	2941.56	172	3.3927
FBtr0075528	2003	1786.56	2911.32	94.5513
FBtr0075529	2882	2665.56	1385.68	30.1626
FBtr0077771	3723	3506.56	139.663	2.31098
FBtr0077772	3181	2964.56	0	0
FBtr0077773	4218	4001.56	220.054	3.19077
FBtr0077774	4218	4001.56	220.054	3.19077
FBtr0077775	3214	2997.56	51.2192	0.991426
FBtr0310007	3062	2845.56	0.009057	0.000184677
FBtr0085441	2592	2375.56	220	5.37343
FBtr0078045	12404	12187.6	732	3.4849
FBtr0073454	2844	2627.56	2959	65.3412
FBtr0078989	569	356.187	482	78.5173
FBtr0081759	4010	3793.56	291.495	4.4584
FBtr0081760	3627	3410.56	158.026	2.68843
FBtr0081761	3238	3021.56	969.779	18.6224
FBtr0330073	3621	3404.56	1459.4	24.8719
FBtr0330074	4010	3793.56	291.495	4.4584
FBtr0070487	2017	1800.56	207	6.67048
FBtr0070914	3824	3607.56	347	5.58099
FBtr0084106	3143	2926.56	920	18.24
FBtr0089319	1313	1096.56	6.29371	0.333019
FBtr0089320	2012	1795.56	7.70629	0.249023
FBtr0083083	1434	1217.56	276	13.1526
FBtr0073955	9215	8998.56	143.569	0.925726
FBtr0111009	9503	9286.56	0.946251	0.00591217
FBtr0303285	3649	3432.56	22.8997	0.387086
FBtr0303286	9497	9280.56	156.928	0.981122
FBtr0310014	3643	3426.56	0	0
FBtr0310015	3670	3453.56	0	0
FBtr0310016	9455	9238.56	152.657	0.958755
FBtr0074211	2293	2076.56	242.719	6.78194
FBtr0074212	2225	2008.56	3462.52	100.024
FBtr0074214	2395	2178.56	242.006	6.44541
FBtr0308617	4627	4410.56	724.476	9.53072
FBtr0308618	2472	2255.56	0	0
FBtr0308619	2381	2164.56	13.2792	0.355958
FBtr0072521	9020	8803.56	0.0590283	0.000389043
FBtr0072522	8960	8743.56	1.10721	0.00734745
FBtr0072523	7834	7617.56	0.00378216	2.88085e-05
FBtr0301348	8975	8758.56	95.3627	0.631744
FBtr0301349	7362	7145.56	909.94	7.38877
FBtr0332101	8652	8435.56	373.313	2.56776
FBtr0332102	9296	9079.56	2070.1	13.2288
FBtr0332103	8605	8388.56	1.44819e-08	1.00169e-10
FBtr0332104	8517	8300.56	1503.12	10.5071
FBtr0070606	6747	6530.56	11.0674	0.0983314
FBtr0112801	6914	6697.56	44.2335	0.383204
FBtr0112802	6685	6468.56	75.6991	0.679014
FBtr0072903	2204	1987.56	642	18.7417
FBtr0086008	5108	4891.56	194.376	2.30564
FBtr0086009	3740	3523.56	91.9428	1.51402
FBtr0086010	5233	5016.56	0	0
FBtr0086011	4092	3875.56	9.99774e-09	1.4968e-10
FBtr0086012	4984	4767.56	194.633	2.36872
FBtr0302439	8415	8198.56	443.048	3.13552
FBtr0077465	5686	5469.56	2032	21.5559
FBtr0078408	967	750.565	0	0
FBtr0081688	623	408.887	0	0
FBtr0088035	2029	1812.56	108410	3470.35
FBtr0331927	2278	2061.56	94.6416	2.66367
FBtr0085832	2606	2389.56	1793.98	43.5606
FBtr0085833	2594	2377.56	572.392	13.9687
FBtr0085834	2591	2374.56	834.913	20.4011
FBtr0085835	2603	2386.56	1450.72	35.27
FBtr0085911	2771	2554.56	60669.3	1378
FBtr0332966	2871	2654.56	3291.66	71.9478
FBtr0078437	1503	1286.56	3.24141	0.146184
FBtr0078438	1800	1583.56	5.33187	0.195362
FBtr0332810	1454	1237.56	61.4267	2.87995
FBtr0114586	4424	4207.56	1578	21.7607
FBtr0083444	1374	1157.56	0	0
FBtr0075552	1090	873.565	91.8586	6.10127
FBtr0075553	980	763.565	683.812	51.9621
FBtr0075554	968	751.565	119.356	9.21457
FBtr0303531	932	715.614	298.056	24.1666
FBtr0330176	1056	839.565	99.1036	6.84906
FBtr0330177	980	763.565	683.812	51.9621
FBtr0086710	1386	1169.56	1065	52.8349
FBtr0075202	6012	5795.56	139.832	1.39993
FBtr0075203	6012	5795.56	139.832	1.39993
FBtr0075204	5059	4842.56	88.678	1.06252
FBtr0100411	6239	6022.56	57.8255	0.557101
FBtr0305796	6012	5795.56	139.832	1.39993
FBtr0075148	4536	4319.56	26.4983	0.355937
FBtr0075149	5769	5552.56	823.788	8.60831
FBtr0075150	6077	5860.56	74.7294	0.739857
FBtr0075151	3750	3533.56	1554.7	25.5287
FBtr0306813	5849	5632.56	52.2268	0.538001
FBtr0306814	8236	8019.56	1190.06	8.6102
FBtr0072578	2049	1832.56	2177	68.9279
FBtr0082863	2476	2259.56	16	0.410857
FBtr0088095	2794	2577.56	126.119	2.83902
FBtr0088096	2467	2250.56	22.8806	0.589891
FBtr0086582	3821	3604.56	451.143	7.26201
FBtr0086583	3387	3170.56	134.423	2.45998
FBtr0086584	3694	3477.56	235.794	3.93417
FBtr0100174	2866	2649.56	63.6404	1.39365
FBtr0100176	3463	3246.56	0	0
FBtr0114623	4132	3915.56	0	0
FBtr0077905	2183	1966.56	3048.7	89.9503
FBtr0077906	2664	2447.56	1760.05	41.7241
FBtr0077907	2257	2040.56	0	0
FBtr0077908	2198	1981.56	0	0
FBtr0077909	1754	1537.56	9575.67	361.353
FBtr0302115	2561	2344.56	433.026	10.7164
FBtr0088139	9380	9163.56	1468.58	9.29881
FBtr0088140	9322	9105.56	1567.78	9.99017
